date,spread_return,cumulative_spread_return
2023-03-29,0.006854151508104429,0.14470551187357983
2023-03-30,0.006521993791524711,0.1521712741151433
2023-03-31,-0.0005504588236324125,0.15153705127097084
2023-04-03,0.009272598710687068,0.16221479224789426
2023-04-04,0.0012281007548858112,0.16364210911159338
2023-04-05,0.0011384239632845263,0.16496682717329292
2023-04-06,0.0028880564416909156,0.16833131712286686
2023-04-07,-0.004359390336155747,0.16323810486957324
2023-04-10,0.007913870445557417,0.17244382052884677
2023-04-11,0.0035742207742494383,0.1766343935888215
2023-04-12,-0.0033539411157486555,0.17268803111795994
2023-04-13,-0.006062351283162409,0.16557878432776274
2023-04-14,-0.0030909263315346204,0.16197606617180593
2023-04-17,-0.0009566372674035019,0.16086447656307512
2023-04-18,-0.0012015187386983563,0.1594696761413954
2023-04-19,-0.0016951254771962292,0.15750422955333176
2023-04-20,0.007387001480203272,0.16605471501038394
2023-04-21,-0.003965686232234377,0.1614305078810352
2023-04-24,-0.0015788918072500678,0.15959673476745162
2023-04-25,0.004305149925148324,0.16458897256333782
2023-04-26,0.007918728258331459,0.1738110361697165
2023-04-27,-0.00031804920967204615,0.17343770649735846
2023-04-28,-0.004709543137938281,0.16791135099892585
2023-05-01,-0.0018574611179822615,0.16574200107519532
2023-05-02,-0.001568243387780241,0.16391383389015135
2023-05-03,0.003731003874148365,0.1682564009135703
2023-05-04,-0.001485437666722482,0.16652102885126374
2023-05-05,0.0011941228815052964,0.16791399830357223
2023-05-08,0.00243433255100172,0.1707570893664132
2023-05-09,-0.0008211493530596629,0.16979572293988987
2023-05-10,0.008060801005247527,0.17922521347929776
2023-05-11,0.002006641580141355,0.18159149582501644
2023-05-12,0.0028628227878362287,0.18497418288517786
2023-05-15,-0.002652243469521547,0.18183134284706903
2023-05-16,0.004342614203401887,0.18696358042254246
2023-05-17,9.03521016688922e-06,0.18697430488795197
2023-05-18,-0.003826280828802679,0.18243260786087778
2023-05-19,0.001677502112144931,0.1844161410580334
2023-05-22,0.0037702084583716936,0.18888163681128245
2023-05-23,0.00873726211724657,0.19926920729848385
2023-05-24,0.005476371041464253,0.2058368504562531
2023-05-25,0.003466179789384997,0.21001649777660014
2023-05-26,0.005933287643858516,0.217195873711723
2023-05-29,0.006744255567121651,0.2254049537592806
2023-05-30,-0.006069225748280556,0.21796769446185427
2023-05-31,0.004376548775022907,0.2232981894830688
2023-06-01,-0.0026179235547562074,0.2200956883383305
2023-06-02,0.00517342622967832,0.22640776337509738
2023-06-05,0.004721276436081214,0.23219797344934712
2023-06-06,-0.0001892191983633041,0.23196481793658608
2023-06-07,0.0048979252866996744,0.23799888957068194
2023-06-08,-0.005038908832839332,0.23176072603097908
2023-06-09,-0.001936429976862497,0.22937550763677073
2023-06-12,-0.0031843596575093173,0.22546073386632215
2023-06-13,-0.0031993621704196114,0.2215400411530557
2023-06-14,-0.00026744237344345986,0.22121334958519356
2023-06-15,0.0011794108117210121,0.2226536618131123
2023-06-16,0.008636843737947705,0.2332135304358216
2023-06-19,0.014603417428855632,0.2512226623996887
2023-06-20,0.004605605933391803,0.25698530091763105
2023-06-21,0.0034971578188028353,0.2613811768908554
2023-06-22,0.005789776159548339,0.268684291556921
2023-06-23,0.0011706548055067682,0.27016948291950316
2023-06-26,0.001983376120436562,0.272688706740833
2023-06-27,-0.0024416621877024567,0.26958123084886787
2023-06-28,0.011247696157098417,0.28386109478021093
2023-06-29,0.0011095070323515442,0.28528554769343195
2023-06-30,0.0013530426728552442,0.2870245938862652
2023-07-03,0.00043478283986543576,0.2875841700941717
2023-07-04,0.004233655507835886,0.2930353579076932
2023-07-05,0.0006047138773146599,0.2938172743324785
2023-07-06,0.0022037692954073765,0.2966685491155201
2023-07-07,-0.0017458870379983885,0.2944047123030391
2023-07-10,0.004154129361727783,0.2997818369243759
2023-07-11,0.0004296962191292471,0.30034034826539524
2023-07-12,-0.002332235972278123,0.297307647728966
2023-07-13,0.0060931580116324185,0.30521234821627763
2023-07-14,0.006487242059668905,0.3136795766584255
2023-07-17,-0.0039005728483286753,0.3085554737703078
2023-07-18,0.006966505322323249,0.31767153244288404
2023-07-19,-0.009735710529671277,0.30484306382983184
2023-07-20,0.00687306680834077,0.31381133738193423
2023-07-21,0.004293124333109948,0.3194516928035642
2023-07-24,0.002067857606712072,0.3221801310232173
2023-07-25,-0.004398467144564707,0.3163645651577154
2023-07-26,-0.0008687753167003734,0.3152209401157273
2023-07-27,0.003286784590949436,0.31954378803539374
2023-07-28,0.006880672984241428,0.3286231373292525
2023-07-31,0.0102286300502857,0.3422131318772432
2023-08-01,0.00411092383065897,0.34773086782690066
2023-08-02,0.009170191882269946,0.3600898184905317
2023-08-03,0.0013658587904835165,0.361947509124964
2023-08-04,0.0057760857451543725,0.36981423471806907
2023-08-07,0.005714675156846677,0.3776422780947073
2023-08-08,-0.007921966502009384,0.36672864211588907
2023-08-09,0.002566444662795318,0.3702362755449369
2023-08-10,0.0048470365878632345,0.37687786090652065
2023-08-11,-0.002510244702798204,0.37342156054977993
2023-08-14,0.0074245592191909005,0.38361861025899535
2023-08-15,0.0048995782133428225,0.39039775785739583
2023-08-16,0.008177431476851783,0.40176764024784295
2023-08-17,-0.005734178741193292,0.393729654045041
2023-08-18,0.003625287108363694,0.3987823241923947
2023-08-21,0.006614353463867902,0.4080343649036138
2023-08-22,0.005589537596413971,0.41590462592328525
2023-08-23,0.007370880088241361,0.4263410891373518
2023-08-24,0.005605583386806719,0.43433656305054
2023-08-25,0.002778699695977216,0.4383221536222177
2023-08-28,-0.0015686921215654153,0.4360658689915575
2023-08-29,-0.004723390412498547,0.42928276923424646
2023-08-30,-0.0025112584105873572,0.4256934708588995
2023-08-31,0.0003818356029123317,0.4262378513849132
2023-09-01,0.001406379878541769,0.42824368360111564
2023-09-04,-0.0041993770907374234,0.42224594979621055
2023-09-05,-0.005616078647021468,0.4142585046867473
2023-09-06,-0.0021758943235551994,0.4111812276343596
2023-09-07,0.005582634695955994,0.4190593369180329
2023-09-08,-0.004357302707708304,0.4128760658268813
2023-09-11,0.0009971875164505768,0.41428496820201555
2023-09-12,0.007206420833903758,0.42447690086194356
2023-09-13,0.0027227426185921304,0.4283553848291204
2023-09-14,0.0013357161314736673,0.43026326215811417
2023-09-15,0.008924531294451143,0.443027691400548
2023-09-18,0.005715995966969556,0.4512760318648188
2023-09-19,-0.0005280681650991566,0.4505096591936195
2023-09-20,0.003135968283626625,0.45505841147994497
2023-09-21,0.004020830607940149,0.4609089548771643
2023-09-22,0.002857324071113896,0.4650832451996405
2023-09-25,0.0007257203644113557,0.46614648594623964
2023-09-26,0.004139912516441588,0.4722162041343454
2023-09-27,-0.0006014070678008136,0.4713308029038481
2023-09-28,0.0035338962149309323,0.4765303332591413
2023-09-29,0.005917762065804478,0.4852680884543117
2023-10-02,0.0026984396440174214,0.4892759947461909
2023-10-03,0.006676524548838304,0.4992191824851093
2023-10-04,-8.886571476433847e-05,0.49908595330086936
2023-10-05,0.003953777852350118,0.5050130061417997
2023-10-06,0.002295046356553409,0.5084670807581109
2023-10-09,-0.004118597459206853,0.5022543120720033
2023-10-10,-0.0027118094524790585,0.49818048462849895
2023-10-11,-0.0032070197059127573,0.4933757902912814
2023-10-12,-0.0009456603936458599,0.4919635639535733
2023-10-13,3.3166577468246236e-05,0.492013047278697
2023-10-16,-0.002807534146617576,0.4878241697012631
2023-10-17,-0.00855463326679485,0.4750963795639953
2023-10-18,0.00977168388960543,0.489510555091796
2023-10-19,0.0006431366810102177,0.49046851396652746
2023-10-20,-0.0029456632710173746,0.4860780956083284
2023-10-23,0.0010511536035521943,0.487640191953687
2023-10-24,0.004068995722592209,0.49369339353150266
2023-10-25,0.006229990012033931,0.502999088454245
2023-10-26,0.008395485720369444,0.5156174958390909
2023-10-27,0.008959188158470703,0.5291961981605835
2023-10-30,0.002961415311886032,0.533724783196694
2023-10-31,-0.0032387504989474913,0.5287574312898675
2023-11-01,-0.0004101503820472072,0.5281304108453666
2023-11-02,-0.0036739995022299545,0.5225160604765784
2023-11-03,-0.0013932840364793211,0.5203947631542329
2023-11-06,0.007831864364541478,0.5323022887198159
2023-11-07,0.0007725174594107286,0.5334860189909469
2023-11-08,0.009999215164886305,0.5488196756471821
2023-11-09,-3.70022027573174e-05,0.5487623659075094
2023-11-10,0.0023722214272444246,0.5524363731776247
2023-11-13,0.0008245458302456321,0.55371642811585
2023-11-14,-0.0012542347423370364,0.5517677029919674
2023-11-15,0.00433027938171151,0.5584872906814393
2023-11-16,-0.001927925936502265,0.5554826426120254
2023-11-17,-0.0010420201689883327,0.5538617983259124
2023-11-20,-0.0005877774300926328,0.5529484734313732
2023-11-21,-0.0002708083004309206,0.5525279220946264
2023-11-22,-0.0008450135288289584,0.5512160149965717
2023-11-23,0.00022422855257379134,0.5515638419183435
2023-11-24,0.005105762909667267,0.5594857590343911
2023-11-27,0.004504681134241093,0.5665107451122309
2023-11-28,-0.008026951222317781,0.5539364397719784
2023-11-29,-0.0028138005273291903,0.5495639725983119
2023-11-30,-0.0038138878677134187,0.5436541093629734
2023-12-01,-0.0011571872687023985,0.5418678124803384
2023-12-04,-0.006577613519726331,0.531726001911337
2023-12-05,0.010236768277084635,0.5474059260568884
2023-12-06,-0.0019488951545737943,0.5443901941454374
2023-12-07,-0.00449617766786339,0.5374463414440536
2023-12-08,0.001719244418850921,0.540089587485864
2023-12-11,-0.002190383605396075,0.5367162005025938
2023-12-12,-0.002587113405731478,0.5327405414194688
2023-12-13,-0.0030562084414508927,0.5280561668382286
2023-12-14,0.0022296559213876715,0.5314632063188325
2023-12-15,-0.006845207917191525,0.5209800222540513
2023-12-18,-0.002568503306310737,0.5170733800380591
2023-12-19,-0.0004909002928817491,0.5163286482714753
2023-12-20,0.0015539690016760765,0.5186849759872427
2023-12-21,6.405154700111701e-05,0.5187822501093622
2023-12-22,0.001404446856621033,0.5209152990664201
2023-12-25,-0.003729026840301783,0.5152437650943757
2023-12-26,0.003184184684920646,0.5200685810851107
2023-12-27,0.005716094278232744,0.5287574364039727
2023-12-28,0.000799269008450313,0.5299793248443285
2023-12-29,0.00463082436310568,0.5370643903768657
2024-01-01,0.004471224510672618,0.5439369503536009
2024-01-02,-0.005057992127662251,0.5361277294131055
2024-01-03,-0.005992870996073191,0.5269219140972421
2024-01-04,0.009807205318252538,0.5418967508137329
2024-01-05,-0.0035841220187303614,0.5363704047185325
2024-01-08,0.0019835571518923966,0.5394178832227678
2024-01-09,-0.0005644075200098783,0.5385490241930393
2024-01-10,-0.007254420823498479,0.5273877421139601
2024-01-11,-0.013536015292861822,0.5067129982785759
2024-01-12,0.0008183545302879684,0.5079460236865609
2024-01-15,-0.0010420553557441625,0.5063746604564052
2024-01-16,-0.0038770390460394284,0.5005343870798513
2024-01-17,-0.0024145811281739565,0.4969112250666323
2024-01-18,0.0013348693484411009,0.49890940597831124
2024-01-19,-0.004421563936551959,0.49228188220467906
2024-01-22,-0.0007619733798408176,0.49114480313522035
2024-01-23,0.0014373337224675709,0.4932880758458489
2024-01-24,0.0060035174659333005,0.5022530568908592
2024-01-25,-0.0023859621887383255,0.49866873789920096
2024-01-26,-0.0020661900679119233,0.49557220343786357
2024-01-29,-0.0029618340911985713,0.49114256669987233
2024-01-30,-0.005413911637124063,0.483069652605405
2024-01-31,0.005631153289014659,0.49142104515751184
2024-02-01,-0.002816562795573227,0.48722036412918635
2024-02-02,0.0031539907976489002,0.491911043471726
2024-02-05,0.0037484596983027455,0.4975034118916326
2024-02-06,0.002858100947954462,0.5017834278127251
2024-02-07,0.00432516743290619,0.5082788925859789
2024-02-08,0.0007729655323457946,0.5094447401831126
2024-02-09,-0.006100900981872471,0.5002357672856472
2024-02-12,3.060589456226406e-05,0.5002816833433594
2024-02-13,-0.0011887278450123991,0.498498256731007
2024-02-14,-0.004253036889711942,0.49212508836596114
2024-02-15,0.0010500079824222082,0.493691831619518
2024-02-16,0.006996679917781856,0.504142715261165
2024-02-19,-0.0012609701740260108,0.5022460361597423
2024-02-20,0.00416787804518869,0.5085072144323242
2024-02-21,0.0006819794826316162,0.5095359854019688
2024-02-22,-0.005000969446489541,0.5019868420605971
2024-02-23,0.0023066270868413764,0.5054513655945736
2024-02-26,0.0028645246292015184,0.5097637681093845
2024-02-27,0.004422529944680825,0.5164407435832423
2024-02-28,0.005845038920566927,0.5253043987502197
2024-02-29,-0.0005678391465460449,0.5244382712022104
2024-03-01,-0.004693774444776304,0.5172829018022025
2024-03-04,-0.005361772525745388,0.5091475760255362
2024-03-05,0.003288985599462768,0.5141111406705481
2024-03-06,-0.004263751465014329,0.5076553470763194
2024-03-07,0.0061861579498670525,0.5169819411872951
2024-03-08,0.0041600816706143335,0.5232927099554816
2024-03-11,-0.0036915176707398873,0.5176694479989716
2024-03-12,0.002338625045438111,0.5212187077807582
2024-03-13,0.006827119307937814,0.5316042493922446
2024-03-14,-0.00430683720870895,0.5250078792219453
2024-03-15,-0.0036628569414234994,0.5194219935258115
2024-03-18,0.004241332633730166,0.52586636761136
2024-03-19,0.005877260057229841,0.5348342810663926
2024-03-20,0.003513333031143342,0.5402266650433944
2024-03-21,0.0005601299546312746,0.541089392135407
2024-03-22,-0.007085277473894418,0.5301703461800522
2024-03-25,-0.006039813118372506,0.5209284032498493
2024-03-26,0.005025410678206567,0.5285716930883289
2024-03-27,0.009728178671344193,0.543441911630651
2024-03-28,0.001449909314397516,0.545679762434556
2024-03-29,0.013875760295318486,0.5671272443114228
2024-04-01,0.0013662816709282266,0.569268381541338
2024-04-02,-0.0023248210240516577,0.5656201134155512
2024-04-03,-8.514847854634161e-05,0.5654868032449123
2024-04-04,-0.003928451980378295,0.5593368635124487
2024-04-05,-0.0031940238992745644,0.5543563043033701
2024-04-08,-0.0030615510467460003,0.549597563132914
2024-04-09,0.0015152733687185558,0.5519456270525602
2024-04-10,0.0073198106063665416,0.5633055751139637
2024-04-11,0.0012858227752387107,0.565315709027103
2024-04-12,-0.008090825789213947,0.5526510123202448
2024-04-15,0.005205535836513351,0.5607333928064766
2024-04-16,0.005558586125525059,0.5694088637893742
2024-04-17,0.003809149854830579,0.5753869773350471
2024-04-18,-0.0015471602337692016,0.5729496012509163
2024-04-19,0.0020085086246516785,0.5761088840911712
2024-04-22,0.0027569719003640095,0.5804541719965246
2024-04-23,-0.0001233870784353927,0.580259164373641
2024-04-24,0.004000026915185108,0.5865802435641037
2024-04-25,-0.0037777347667312527,0.5805865642177825
2024-04-26,0.0074443411467616395,0.5923529898138078
2024-04-29,0.002079050418737116,0.5956635719640575
2024-04-30,0.00799752977021435,0.6084249388840868
2024-05-01,0.003137753651661675,0.613471780109494
2024-05-02,0.0023820463805101955,0.6173151447233591
2024-05-03,-1.5232046519273248e-05,0.6172905097038384
2024-05-06,-0.004502997262686131,0.6100078549656738
2024-05-07,-0.0031197610178944034,0.6049850152212481
2024-05-08,-0.004584159138749265,0.5976275084961662
2024-05-09,-0.007105763416109365,0.5862751453937243
2024-05-10,0.0044707454997683915,0.5933669778613877
2024-05-13,-0.0007642419436772428,0.5921492599852358
2024-05-14,0.0012476180037130549,0.5941356540665919
2024-05-15,-0.010935988183743563,0.5767022053904354
2024-05-16,0.005330327710198048,0.5851065448465584
2024-05-17,0.003085945729413329,0.5899980976192927
2024-05-20,0.0019722721845251163,0.5931340066406752
2024-05-21,-0.0002932048113735118,0.5926668920847653
2024-05-22,0.000618174524224766,0.5936514381830285
2024-05-23,0.003067909613304081,0.5985406167504861
2024-05-24,0.00282357542624183,0.6030542167537922
2024-05-27,0.0012171960310723672,0.6050054479840186
2024-05-28,-0.0014794368113407062,0.6026309438418687
2024-05-29,-0.0004006950674250191,0.6019887775277686
2024-05-30,0.001832987963775328,0.6049252036750801
2024-05-31,0.00021617918130262953,0.6052721550916627
2024-06-03,0.0029931320262490367,0.6100769465899134
2024-06-04,-0.004758539462036059,0.6024153319026508
2024-06-05,-0.0007440726657509129,0.6012230184550018
2024-06-06,-0.00437019377884109,0.5942253635812127
2024-06-07,0.00564731474488842,0.6032284559836398
2024-06-10,0.0011623597519043807,0.605091984213983
2024-06-11,0.006780221543265064,0.6159748634642728
2024-06-12,-0.0023373492740207855,0.6121977657903188
2024-06-13,-0.0008381963676823354,0.6108464274790477
2024-06-14,-0.0027217921786334394,0.6064620382717556
2024-06-17,0.004219474219126114,0.613240463426248
2024-06-18,0.0074102623952359906,0.6251949985668486
2024-06-19,-0.0028267824150736663,0.6206009259238343
2024-06-20,0.004162618534282691,0.6273468693747606
2024-06-21,-0.0003263705922838915,0.6268157512131514
2024-06-24,0.00290345337211596,0.6315391348918225
2024-06-25,-0.0036095689882514534,0.6256499818273982
2024-06-26,0.003997233698552267,0.6321480847168095
2024-06-27,0.00586005344832315,0.6417125597288282
2024-06-28,0.0010704820129377682,0.6434699834944317
2024-07-01,-0.003250556153140317,0.6381277920270825
2024-07-02,-0.0021220020739065783,0.6346516814550771
2024-07-03,0.0056085515180051525,0.6438197096245115
2024-07-04,0.008326596742891325,0.6575071334645717
2024-07-05,0.00820268371037156,0.671103140228066
2024-07-08,-0.002687320789626021,0.6666123500177219
2024-07-09,0.0035509571183231607,0.6725304190055026
2024-07-10,0.005272271661154173,0.6813484537360437
2024-07-11,0.001332946006686521,0.6835896004432995
2024-07-12,-0.002992900659301244,0.67855078401814
2024-07-15,0.008750450081318093,0.6932388588626479
2024-07-16,-0.0015820170573895252,0.6905601261056926
2024-07-17,-0.0005794482446609753,0.6895805340081269
2024-07-18,-0.0037097194902150667,0.6833126641708291
2024-07-19,0.006056150445227308,0.6935070589114039
2024-07-22,-0.0027208277850659292,0.6888993178513125
2024-07-23,-0.0057109907168393335,0.6792540295253875
2024-07-24,0.007489049282085767,0.6918300457096442
2024-07-25,0.0009471510080657586,0.6934324642429142
2024-07-26,-0.006249400346869072,0.6828495268134751
2024-07-29,-0.008701969904751531,0.6682054208769188
2024-07-30,0.005530992250730324,0.6774322521324152
2024-07-31,-0.009401286369041958,0.6616622311654514
2024-08-01,0.006413431083437478,0.6723191873689818
2024-08-02,0.009186962158399922,0.6876827204601068
2024-08-05,0.0029916485159973537,0.6927316739662457
2024-08-06,0.0004284091960354286,0.6934568557817933
2024-08-07,-0.0008552180576089034,0.6920085808989471
2024-08-08,0.001694600448666979,0.6948758593992868
2024-08-09,-0.0017446240213841637,0.6919189382617146
2024-08-12,-0.00028214460165721343,0.6914415724668423
2024-08-13,-0.0003949924060619812,0.6907734658904203
2024-08-14,0.0006672720330295463,0.6919016717383977
2024-08-15,0.003847793537025728,0.6984117600561959
2024-08-16,0.006623778716834984,0.7096616637248785
2024-08-19,0.001927975358111015,0.7129578492832471
2024-08-20,0.004635587302491558,0.7208984149390876
2024-08-21,0.004714278926292408,0.729011210070925
2024-08-22,0.003534581527330303,0.7351225411545885
2024-08-23,-0.004692793816249299,0.7269799688230234
2024-08-26,-0.003899673556655217,0.720245310705731
2024-08-27,0.00259639953896692,0.7247117548373572
2024-08-28,0.002853585970756564,0.7296333681045599
2024-08-29,0.006822763297615919,0.7414342471667954
2024-08-30,0.0034343418868705783,0.7474149277450712
2024-09-02,0.005487102330478536,0.7570031722674142
2024-09-03,-0.0005269590922007683,0.7560773034707622
2024-09-04,0.00036839467600455894,0.756724233000013
2024-09-05,0.0004899805741545825,0.7575849937483294
2024-09-06,-0.0024394504008739943,0.7532974523307598
2024-09-09,0.0027009610114364577,0.7580330403909559
2024-09-10,0.008953185425217915,0.7737730361852355
2024-09-11,0.0022481499422427123,0.777760743934087
2024-09-12,-0.006656876400357725,0.7659264103923098
2024-09-13,-0.004110558332003229,0.7586674668723672
2024-09-16,0.008605876859047958,0.7738023425282847
2024-09-17,0.015077632367309449,0.8005470821411984
2024-09-18,-0.0010498208674961026,0.7986568302414574
2024-09-19,0.0017587192811874498,0.8018201626890424
2024-09-20,0.004248815678111755,0.8094757644454136
2024-09-23,0.0092216564552422,0.8261621283092162
2024-09-24,0.008236886056553245,0.8412040176808917
2024-09-25,0.0003868875456236589,0.8419163565842847
2024-09-26,0.0029125430961362414,0.8472810173523149
2024-09-27,0.006121089852482175,0.858588390442313
2024-09-30,-0.002273421617888788,0.8543630354167244
2024-10-01,0.0034953350182377455,0.8608446554709424
2024-10-02,-0.005374099052618517,0.8508442919709056
2024-10-03,-0.0034374443806243476,0.8444821176600597
2024-10-04,0.0017752340494820978,0.8477565051189906
2024-10-07,0.0006838802361058272,0.8490201492739773
2024-10-08,0.004553911183092234,0.8574404228095192
2024-10-09,0.0002787444226361311,0.8579581739677564
2024-10-10,0.0023321037146938513,0.8622911251270127
2024-10-11,-0.002276912640422196,0.858050850924065
2024-10-14,0.003626046726469023,0.8647882301296712
2024-10-15,-0.006473145105640946,0.8527171853247506
2024-10-16,0.004169659687796543,0.860442385485287
2024-10-17,-0.006124530967809481,0.8490480484815568
2024-10-18,0.0032770923411326452,0.8551075496796221
2024-10-21,0.004180037458309563,0.862861968726476
2024-10-22,-0.0009861199799850884,0.8610249633191605
2024-10-23,0.004270775906129664,0.8689729838932096
2024-10-24,0.0008474348671126571,0.8705568167654523
2024-10-25,0.0047366886577599595,0.8794170620231208
2024-10-28,0.0017840509718038203,0.882770037859048
2024-10-29,0.0003831970406820706,0.8834915097658402
2024-10-30,0.0023509791869951203,0.8879195591041817
2024-10-31,0.003306117580899098,0.8941612431498593
2024-11-01,0.00017220935649367095,0.8944874354386376
2024-11-04,0.005332806604191135,0.904590370545902
2024-11-05,0.002156366110487782,0.9086973646753085
2024-11-06,-0.004635280661621508,0.899850016691941
2024-11-07,0.0035932781631104562,0.9066767062701053
2024-11-08,-0.0005682472909746264,0.905593242397003
2024-11-11,0.003578661343371297,0.9124127152697588
2024-11-12,-0.0003933376971044977,0.9116604912564212
2024-11-13,-0.0015755388261364661,0.9086485959300556
2024-11-14,0.00013790594412587537,0.9089118099166817
2024-11-15,0.005544146564848043,0.9194950967702291
2024-11-18,0.0012659150384554925,0.9219250144794722
2024-11-19,-0.002648765708269508,0.9168342854072535
2024-11-20,0.0008539993528633178,0.9184712606465375
2024-11-21,-0.006174414158707247,0.9066258245317287
2024-11-22,5.0459803903278025e-05,0.9067220324969514
2024-11-25,0.010209389862161359,0.9261885010854856
2024-11-26,0.014468097340855236,0.9540567838160265
2024-11-27,-0.004133862163543266,0.9459789824119944
2024-11-28,0.0025496059677866728,0.9509404620387396
2024-11-29,0.004559375856950855,0.9598355328797077
2024-12-02,-0.002058606694922518,0.9558010023307744
2024-12-03,0.0011298197037303962,0.9580107048397832
2024-12-04,0.0061293298963586915,0.9700119983903481
